0417182848
Bag = 8 , Depth = 1788 , Pressure = 2.53429 , Temperature = 20.9331
Bag = 9 , Depth = 1786 , Pressure = 2.53233 , Temperature = 24.3527
Bag = 10 , Depth = 1784 , Pressure = 2.52823 , Temperature = 20.64
Bag = 11 , Depth = 1804 , Pressure = 2.55764 , Temperature = 20.3468
Bag = 12 , Depth = 1811 , Pressure = 2.56682 , Temperature = 20.1514
Bag = 13 , Depth = 1787 , Pressure = 2.53307 , Temperature = 20.7377
Bag = 14 , Depth = 1793 , Pressure = 2.54141 , Temperature = 20.3468
Bag = 15 , Depth = 1807 , Pressure = 2.56088 , Temperature = 20.2491
Bag = 16 , Depth = 1786 , Pressure = 2.53166 , Temperature = 20.3468
Bag = 17 , Depth = 1786 , Pressure = 2.53214 , Temperature = 20.3468
Bag = 18 , Depth = 1790 , Pressure = 2.53723 , Temperature = 21.1285
Bag = 19 , Depth = 1797 , Pressure = 2.547 , Temperature = 21.0308
Bag = 20 , Depth = 1791 , Pressure = 2.53937 , Temperature = 21.3239
Bag = 21 , Depth = 1796 , Pressure = 2.54566 , Temperature = 21.3239
Bag = 22 , Depth = 1812 , Pressure = 2.56909 , Temperature = 20.3468
Bag = 23 , Depth = 1800 , Pressure = 2.55121 , Temperature = 20.8354
Bag = 24 , Depth = 1836 , Pressure = 2.60199 , Temperature = 21.8124
Bag = 25 , Depth = 1796 , Pressure = 2.54622 , Temperature = 20.5423
Bag = 26 , Depth = 1919 , Pressure = 2.71992 , Temperature = 20.9331
Bag = 27 , Depth = 1787 , Pressure = 2.53283 , Temperature = 21.4216
Bag = 28 , Depth = 1809 , Pressure = 2.56445 , Temperature = 21.3239
Bag = 29 , Depth = 1799 , Pressure = 2.54957 , Temperature = 20.8354
Bag = 30 , Depth = 1794 , Pressure = 2.54364 , Temperature = 20.7377
Bag = 31 , Depth = 1786 , Pressure = 2.53153 , Temperature = 21.1285
Bag = 32 , Depth = 1787 , Pressure = 2.5329 , Temperature = 21.2262
Bag = 33 , Depth = 1801 , Pressure = 2.55226 , Temperature = 23.8642
Bag = 34 , Depth = 1806 , Pressure = 2.5606 , Temperature = 20.9331
Bag = 35 , Depth = 1795 , Pressure = 2.54467 , Temperature = 19.6629
Bag = 36 , Depth = 1792 , Pressure = 2.53975 , Temperature = 19.8583
Bag = 37 , Depth = 1793 , Pressure = 2.5411 , Temperature = 20.7914
Bag = 38 , Depth = 1786 , Pressure = 2.5313 , Temperature = 21.2262
Bag = 39 , Depth = 1790 , Pressure = 2.53756 , Temperature = 20.8354
Bag = 40 , Depth = 1796 , Pressure = 2.54587 , Temperature = 20.5423
Bag = 41 , Depth = 1796 , Pressure = 2.54639 , Temperature = 20.4446
Bag = 42 , Depth = 1796 , Pressure = 2.54532 , Temperature = 20.2491
Bag = 43 , Depth = 1802 , Pressure = 2.55501 , Temperature = 20.8354
Bag = 44 , Depth = 1790 , Pressure = 2.53683 , Temperature = 19.956
Bag = 45 , Depth = 1794 , Pressure = 2.54297 , Temperature = 19.8583
Bag = 46 , Depth = 1796 , Pressure = 2.54595 , Temperature = 20.2491
Bag = 47 , Depth = 1790 , Pressure = 2.53716 , Temperature = 20.2491
Bag = 48 , Depth = 1812 , Pressure = 2.56844 , Temperature = 20.3468
Bag = 49 , Depth = 1802 , Pressure = 2.55446 , Temperature = 19.0767
Bag = 50 , Depth = 1793 , Pressure = 2.54116 , Temperature = 18.979
0417183656
Bag = 1 , Depth = 1799 , Pressure = 2.5498 , Temperature = 18.5882
Bag = 2 , Depth = 1805 , Pressure = 2.5584 , Temperature = 18.7836
Bag = 3 , Depth = 1796 , Pressure = 2.54633 , Temperature = 20.8354
Bag = 4 , Depth = 1808 , Pressure = 2.56252 , Temperature = 20.9331
Bag = 5 , Depth = 1787 , Pressure = 2.53277 , Temperature = 20.5423
Bag = 6 , Depth = 1809 , Pressure = 2.56477 , Temperature = 20.8354
Bag = 7 , Depth = 1789 , Pressure = 2.53641 , Temperature = 20.4446
Bag = 8 , Depth = 1787 , Pressure = 2.53367 , Temperature = 20.9331
Bag = 9 , Depth = 1786 , Pressure = 2.53227 , Temperature = 24.3527
Bag = 10 , Depth = 1791 , Pressure = 2.53927 , Temperature = 20.64
Bag = 11 , Depth = 1806 , Pressure = 2.55997 , Temperature = 20.3468
Bag = 12 , Depth = 1814 , Pressure = 2.57153 , Temperature = 20.1514
Bag = 13 , Depth = 1785 , Pressure = 2.53056 , Temperature = 20.7377
Bag = 14 , Depth = 1794 , Pressure = 2.54341 , Temperature = 20.3468
Bag = 15 , Depth = 1809 , Pressure = 2.56401 , Temperature = 20.2491
Bag = 16 , Depth = 1786 , Pressure = 2.53229 , Temperature = 20.3468
Bag = 17 , Depth = 1783 , Pressure = 2.52808 , Temperature = 20.4446
Bag = 18 , Depth = 1790 , Pressure = 2.53769 , Temperature = 21.1285
Bag = 19 , Depth = 1793 , Pressure = 2.54152 , Temperature = 21.0308
Bag = 20 , Depth = 1792 , Pressure = 2.54026 , Temperature = 21.3239
Bag = 21 , Depth = 1797 , Pressure = 2.54755 , Temperature = 21.2555
Bag = 22 , Depth = 1815 , Pressure = 2.5724 , Temperature = 20.3468
Bag = 23 , Depth = 1795 , Pressure = 2.54431 , Temperature = 20.8354
Bag = 24 , Depth = 1834 , Pressure = 2.59998 , Temperature = 21.8124
Bag = 25 , Depth = 1795 , Pressure = 2.54484 , Temperature = 20.5423
Bag = 26 , Depth = 1917 , Pressure = 2.71714 , Temperature = 20.9331
Bag = 27 , Depth = 1782 , Pressure = 2.52646 , Temperature = 21.3239
Bag = 28 , Depth = 1809 , Pressure = 2.56399 , Temperature = 21.3239
Bag = 29 , Depth = 1800 , Pressure = 2.552 , Temperature = 20.8354
Bag = 30 , Depth = 1794 , Pressure = 2.54246 , Temperature = 20.7377
Bag = 31 , Depth = 1784 , Pressure = 2.52947 , Temperature = 21.1285
Bag = 32 , Depth = 1791 , Pressure = 2.53897 , Temperature = 21.2262
Bag = 33 , Depth = 1799 , Pressure = 2.55034 , Temperature = 23.8642
Bag = 34 , Depth = 1804 , Pressure = 2.55779 , Temperature = 20.9331
Bag = 35 , Depth = 1795 , Pressure = 2.54438 , Temperature = 19.6629
Bag = 36 , Depth = 1794 , Pressure = 2.54232 , Temperature = 19.8583
Bag = 37 , Depth = 1793 , Pressure = 2.54107 , Temperature = 20.8354
Bag = 38 , Depth = 1784 , Pressure = 2.52947 , Temperature = 21.2262
Bag = 39 , Depth = 1789 , Pressure = 2.53538 , Temperature = 20.8354
Bag = 40 , Depth = 1797 , Pressure = 2.54736 , Temperature = 20.5423
Bag = 41 , Depth = 1796 , Pressure = 2.5461 , Temperature = 20.4446
Bag = 42 , Depth = 1800 , Pressure = 2.55161 , Temperature = 20.2491
Bag = 43 , Depth = 1802 , Pressure = 2.55484 , Temperature = 20.8354
Bag = 44 , Depth = 1784 , Pressure = 2.52926 , Temperature = 19.956
Bag = 45 , Depth = 1790 , Pressure = 2.53756 , Temperature = 19.8583
Bag = 46 , Depth = 1797 , Pressure = 2.54726 , Temperature = 20.2491
Bag = 47 , Depth = 1790 , Pressure = 2.53704 , Temperature = 20.2491
Bag = 48 , Depth = 1811 , Pressure = 2.56695 , Temperature = 20.3468
Bag = 49 , Depth = 1803 , Pressure = 2.55558 , Temperature = 19.0767
Bag = 50 , Depth = 1792 , Pressure = 2.5403 , Temperature = 18.979
0417183703
Bag = 1 , Depth = 1798 , Pressure = 2.54931 , Temperature = 18.5882
Bag = 2 , Depth = 1803 , Pressure = 2.55577 , Temperature = 18.7836
Bag = 3 , Depth = 1795 , Pressure = 2.54473 , Temperature = 20.8354
Bag = 4 , Depth = 1805 , Pressure = 2.55928 , Temperature = 20.9331
Bag = 5 , Depth = 1788 , Pressure = 2.53397 , Temperature = 20.5423
Bag = 6 , Depth = 1809 , Pressure = 2.56403 , Temperature = 20.8354
Bag = 7 , Depth = 1788 , Pressure = 2.53492 , Temperature = 20.4446
Bag = 8 , Depth = 1786 , Pressure = 2.53166 , Temperature = 20.9331
Bag = 9 , Depth = 1783 , Pressure = 2.52745 , Temperature = 24.3527
Bag = 10 , Depth = 1799 , Pressure = 2.54957 , Temperature = 20.64
Bag = 11 , Depth = 1808 , Pressure = 2.56317 , Temperature = 20.3468
Bag = 12 , Depth = 1814 , Pressure = 2.57088 , Temperature = 20.1514
Bag = 13 , Depth = 1787 , Pressure = 2.53336 , Temperature = 20.7377
Bag = 14 , Depth = 1792 , Pressure = 2.54055 , Temperature = 20.3468
Bag = 15 , Depth = 1809 , Pressure = 2.56453 , Temperature = 20.2491
Bag = 16 , Depth = 1788 , Pressure = 2.53447 , Temperature = 20.3468
Bag = 17 , Depth = 1789 , Pressure = 2.53563 , Temperature = 20.4446
Bag = 18 , Depth = 1790 , Pressure = 2.53689 , Temperature = 21.1285
Bag = 19 , Depth = 1797 , Pressure = 2.54751 , Temperature = 21.0308
Bag = 20 , Depth = 1794 , Pressure = 2.54341 , Temperature = 21.3239
Bag = 21 , Depth = 1796 , Pressure = 2.54515 , Temperature = 21.3239
Bag = 22 , Depth = 1815 , Pressure = 2.57307 , Temperature = 20.4446
Bag = 23 , Depth = 1802 , Pressure = 2.55377 , Temperature = 20.8354
Bag = 24 , Depth = 1836 , Pressure = 2.60273 , Temperature = 21.8124
Bag = 25 , Depth = 1792 , Pressure = 2.54044 , Temperature = 20.5423
Bag = 26 , Depth = 1920 , Pressure = 2.72107 , Temperature = 20.9331
Bag = 27 , Depth = 1785 , Pressure = 2.53035 , Temperature = 21.3239
Bag = 28 , Depth = 1809 , Pressure = 2.56439 , Temperature = 21.3239
Bag = 29 , Depth = 1797 , Pressure = 2.54765 , Temperature = 20.8354
Bag = 30 , Depth = 1797 , Pressure = 2.54662 , Temperature = 20.7377
Bag = 31 , Depth = 1782 , Pressure = 2.52575 , Temperature = 21.1285
Bag = 32 , Depth = 1790 , Pressure = 2.53708 , Temperature = 21.2262
Bag = 33 , Depth = 1800 , Pressure = 2.55194 , Temperature = 23.8642
Bag = 34 , Depth = 1803 , Pressure = 2.55533 , Temperature = 20.9331
Bag = 35 , Depth = 1795 , Pressure = 2.54381 , Temperature = 19.6629
Bag = 36 , Depth = 1792 , Pressure = 2.54061 , Temperature = 19.8583
Bag = 37 , Depth = 1793 , Pressure = 2.5412 , Temperature = 20.7377
Bag = 38 , Depth = 1788 , Pressure = 2.53393 , Temperature = 21.1285
Bag = 39 , Depth = 1786 , Pressure = 2.53201 , Temperature = 20.8354
Bag = 40 , Depth = 1797 , Pressure = 2.54696 , Temperature = 20.4446
Bag = 41 , Depth = 1795 , Pressure = 2.54416 , Temperature = 20.4446
Bag = 42 , Depth = 1799 , Pressure = 2.55007 , Temperature = 20.2491
Bag = 43 , Depth = 1799 , Pressure = 2.55068 , Temperature = 20.8354
Bag = 44 , Depth = 1790 , Pressure = 2.53748 , Temperature = 19.956
Bag = 45 , Depth = 1794 , Pressure = 2.5437 , Temperature = 19.8583
Bag = 46 , Depth = 1798 , Pressure = 2.54858 , Temperature = 20.2491
Bag = 47 , Depth = 1786 , Pressure = 2.53189 , Temperature = 20.2491
Bag = 48 , Depth = 1808 , Pressure = 2.56254 , Temperature = 20.3468
Bag = 49 , Depth = 1797 , Pressure = 2.54765 , Temperature = 19.0767
Bag = 50 , Depth = 1793 , Pressure = 2.54185 , Temperature = 18.979
0417183710
Bag = 1 , Depth = 1797 , Pressure = 2.54717 , Temperature = 18.5882
Bag = 2 , Depth = 1805 , Pressure = 2.55846 , Temperature = 18.7836
Bag = 3 , Depth = 1790 , Pressure = 2.53695 , Temperature = 20.8354
Bag = 4 , Depth = 1809 , Pressure = 2.56479 , Temperature = 20.9331
Bag = 5 , Depth = 1788 , Pressure = 2.5342 , Temperature = 20.5423
Bag = 6 , Depth = 1806 , Pressure = 2.55982 , Temperature = 20.8354
Bag = 7 , Depth = 1785 , Pressure = 2.53012 , Temperature = 20.4446
Bag = 8 , Depth = 1788 , Pressure = 2.53401 , Temperature = 20.9331
Bag = 9 , Depth = 1786 , Pressure = 2.53103 , Temperature = 24.3527
Bag = 10 , Depth = 1803 , Pressure = 2.55558 , Temperature = 20.7377
Bag = 11 , Depth = 1806 , Pressure = 2.56025 , Temperature = 20.4446
Bag = 12 , Depth = 1816 , Pressure = 2.57355 , Temperature = 20.1514
Bag = 13 , Depth = 1785 , Pressure = 2.53056 , Temperature = 20.7377
Bag = 14 , Depth = 1794 , Pressure = 2.54358 , Temperature = 20.3468
Bag = 15 , Depth = 1804 , Pressure = 2.55703 , Temperature = 20.3322
Bag = 16 , Depth = 1787 , Pressure = 2.53374 , Temperature = 20.3468
Bag = 17 , Depth = 1786 , Pressure = 2.53235 , Temperature = 20.3713
Bag = 18 , Depth = 1791 , Pressure = 2.53929 , Temperature = 21.1578
Bag = 19 , Depth = 1794 , Pressure = 2.54248 , Temperature = 21.0308
Bag = 20 , Depth = 1795 , Pressure = 2.54381 , Temperature = 21.3239
Bag = 21 , Depth = 1796 , Pressure = 2.54623 , Temperature = 21.3239
Bag = 22 , Depth = 1811 , Pressure = 2.56683 , Temperature = 20.4446
Bag = 23 , Depth = 1797 , Pressure = 2.54696 , Temperature = 20.8354
Bag = 24 , Depth = 1834 , Pressure = 2.60016 , Temperature = 21.8124
Bag = 25 , Depth = 1797 , Pressure = 2.54656 , Temperature = 20.5423
Bag = 26 , Depth = 1917 , Pressure = 2.71788 , Temperature = 20.9331
Bag = 27 , Depth = 1785 , Pressure = 2.52972 , Temperature = 21.3239
Bag = 28 , Depth = 1806 , Pressure = 2.55964 , Temperature = 21.2262
Bag = 29 , Depth = 1800 , Pressure = 2.55179 , Temperature = 20.8354
Bag = 30 , Depth = 1793 , Pressure = 2.54124 , Temperature = 20.7377
Bag = 31 , Depth = 1784 , Pressure = 2.52827 , Temperature = 21.0308
Bag = 32 , Depth = 1791 , Pressure = 2.5392 , Temperature = 21.2262
Bag = 33 , Depth = 1797 , Pressure = 2.54784 , Temperature = 23.8642
Bag = 34 , Depth = 1806 , Pressure = 2.56037 , Temperature = 20.9331
Bag = 35 , Depth = 1795 , Pressure = 2.54456 , Temperature = 19.6629
Bag = 36 , Depth = 1792 , Pressure = 2.54044 , Temperature = 19.7606
Bag = 37 , Depth = 1793 , Pressure = 2.54091 , Temperature = 20.7377
Bag = 38 , Depth = 1788 , Pressure = 2.53456 , Temperature = 21.1285
Bag = 39 , Depth = 1790 , Pressure = 2.53681 , Temperature = 20.8354
Bag = 40 , Depth = 1796 , Pressure = 2.54627 , Temperature = 20.4446
Bag = 41 , Depth = 1792 , Pressure = 2.54044 , Temperature = 20.4446
Bag = 42 , Depth = 1800 , Pressure = 2.55127 , Temperature = 20.2491
Bag = 43 , Depth = 1804 , Pressure = 2.55655 , Temperature = 20.8354
Bag = 44 , Depth = 1785 , Pressure = 2.53014 , Temperature = 19.956
Bag = 45 , Depth = 1794 , Pressure = 2.54311 , Temperature = 19.8583
Bag = 46 , Depth = 1796 , Pressure = 2.54635 , Temperature = 20.2491
Bag = 47 , Depth = 1789 , Pressure = 2.53613 , Temperature = 20.2491
Bag = 48 , Depth = 1812 , Pressure = 2.56878 , Temperature = 20.3468
Bag = 49 , Depth = 1801 , Pressure = 2.55343 , Temperature = 19.0767
Bag = 50 , Depth = 1792 , Pressure = 2.54082 , Temperature = 18.979
0417183717
Bag = 1 , Depth = 1799 , Pressure = 2.54963 , Temperature = 18.5882
Bag = 2 , Depth = 1804 , Pressure = 2.55657 , Temperature = 18.7836
Bag = 3 , Depth = 1791 , Pressure = 2.53826 , Temperature = 20.8354
Bag = 4 , Depth = 1809 , Pressure = 2.56418 , Temperature = 20.9331
Bag = 5 , Depth = 1787 , Pressure = 2.53346 , Temperature = 20.5423
Bag = 6 , Depth = 1805 , Pressure = 2.55867 , Temperature = 20.8354
Bag = 7 , Depth = 1787 , Pressure = 2.53269 , Temperature = 20.4446
Bag = 8 , Depth = 1787 , Pressure = 2.53321 , Temperature = 20.9331
Bag = 9 , Depth = 1784 , Pressure = 2.52848 , Temperature = 24.3527
Bag = 10 , Depth = 1806 , Pressure = 2.56046 , Temperature = 20.64
Bag = 11 , Depth = 1807 , Pressure = 2.56155 , Temperature = 20.4446
Bag = 12 , Depth = 1814 , Pressure = 2.57111 , Temperature = 20.1514
Bag = 13 , Depth = 1787 , Pressure = 2.5329 , Temperature = 20.7377
Bag = 14 , Depth = 1791 , Pressure = 2.53843 , Temperature = 20.3468
Bag = 15 , Depth = 1810 , Pressure = 2.56544 , Temperature = 20.2833
Bag = 16 , Depth = 1786 , Pressure = 2.53183 , Temperature = 20.3468
Bag = 17 , Depth = 1789 , Pressure = 2.5358 , Temperature = 20.4446
Bag = 18 , Depth = 1793 , Pressure = 2.54164 , Temperature = 21.2262
Bag = 19 , Depth = 1797 , Pressure = 2.54688 , Temperature = 21.0308
Bag = 20 , Depth = 1793 , Pressure = 2.5421 , Temperature = 21.3239
Bag = 21 , Depth = 1797 , Pressure = 2.54744 , Temperature = 21.3239
Bag = 22 , Depth = 1814 , Pressure = 2.57191 , Temperature = 20.4446
Bag = 23 , Depth = 1801 , Pressure = 2.55234 , Temperature = 20.8354
Bag = 24 , Depth = 1837 , Pressure = 2.6033 , Temperature = 21.8124
Bag = 25 , Depth = 1796 , Pressure = 2.54547 , Temperature = 20.5423
Bag = 26 , Depth = 1915 , Pressure = 2.71401 , Temperature = 20.9331
Bag = 27 , Depth = 1786 , Pressure = 2.53145 , Temperature = 21.3239
Bag = 28 , Depth = 1809 , Pressure = 2.56399 , Temperature = 21.2262
Bag = 29 , Depth = 1801 , Pressure = 2.55274 , Temperature = 20.8354
Bag = 30 , Depth = 1795 , Pressure = 2.54475 , Temperature = 20.7377
Bag = 31 , Depth = 1783 , Pressure = 2.52747 , Temperature = 21.0308
Bag = 32 , Depth = 1791 , Pressure = 2.53805 , Temperature = 21.2262
Bag = 33 , Depth = 1800 , Pressure = 2.5514 , Temperature = 23.8642
Bag = 34 , Depth = 1806 , Pressure = 2.55934 , Temperature = 20.9331
Bag = 35 , Depth = 1792 , Pressure = 2.53981 , Temperature = 19.6629
Bag = 36 , Depth = 1793 , Pressure = 2.54181 , Temperature = 19.7606
Bag = 37 , Depth = 1793 , Pressure = 2.5416 , Temperature = 20.7377
Bag = 38 , Depth = 1787 , Pressure = 2.53296 , Temperature = 21.1285
Bag = 39 , Depth = 1789 , Pressure = 2.53618 , Temperature = 20.7377
Bag = 40 , Depth = 1793 , Pressure = 2.54158 , Temperature = 20.4446
Bag = 41 , Depth = 1796 , Pressure = 2.54627 , Temperature = 20.3908
Bag = 42 , Depth = 1799 , Pressure = 2.54955 , Temperature = 20.2491
Bag = 43 , Depth = 1803 , Pressure = 2.5561 , Temperature = 20.8354
Bag = 44 , Depth = 1791 , Pressure = 2.53883 , Temperature = 19.956
Bag = 45 , Depth = 1795 , Pressure = 2.54387 , Temperature = 19.8583
Bag = 46 , Depth = 1797 , Pressure = 2.54772 , Temperature = 20.2491
Bag = 47 , Depth = 1789 , Pressure = 2.53532 , Temperature = 20.1514
Bag = 48 , Depth = 1809 , Pressure = 2.5638 , Temperature = 20.2589
Bag = 49 , Depth = 1802 , Pressure = 2.55364 , Temperature = 19.0767
Bag = 50 , Depth = 1789 , Pressure = 2.53614 , Temperature = 18.979
0417183724
Bag = 1 , Depth = 1799 , Pressure = 2.54948 , Temperature = 18.5882
Bag = 2 , Depth = 1805 , Pressure = 2.55835 , Temperature = 18.7836
Bag = 3 , Depth = 1795 , Pressure = 2.54398 , Temperature = 20.8354
Bag = 4 , Depth = 1809 , Pressure = 2.56357 , Temperature = 20.9331
Bag = 5 , Depth = 1783 , Pressure = 2.52802 , Temperature = 20.5423
Bag = 6 , Depth = 1806 , Pressure = 2.56022 , Temperature = 20.8354
Bag = 7 , Depth = 1789 , Pressure = 2.53658 , Temperature = 20.4446
Bag = 8 , Depth = 1790 , Pressure = 2.5371 , Temperature = 20.9331
Bag = 9 , Depth = 1785 , Pressure = 2.53084 , Temperature = 24.3527
Bag = 10 , Depth = 1815 , Pressure = 2.57225 , Temperature = 20.64
Bag = 11 , Depth = 1804 , Pressure = 2.55674 , Temperature = 20.3468
Bag = 12 , Depth = 1816 , Pressure = 2.57359 , Temperature = 20.1514
Bag = 13 , Depth = 1785 , Pressure = 2.53038 , Temperature = 20.7377
Bag = 14 , Depth = 1793 , Pressure = 2.54175 , Temperature = 20.3468
Bag = 15 , Depth = 1810 , Pressure = 2.56527 , Temperature = 20.2491
Bag = 16 , Depth = 1786 , Pressure = 2.53223 , Temperature = 20.3468
Bag = 17 , Depth = 1787 , Pressure = 2.53346 , Temperature = 20.4446
Bag = 18 , Depth = 1793 , Pressure = 2.54158 , Temperature = 21.2262
Bag = 19 , Depth = 1795 , Pressure = 2.54431 , Temperature = 21.0308
Bag = 20 , Depth = 1790 , Pressure = 2.53717 , Temperature = 21.3239
Bag = 21 , Depth = 1793 , Pressure = 2.54217 , Temperature = 21.3239
Bag = 22 , Depth = 1814 , Pressure = 2.57174 , Temperature = 20.4446
Bag = 23 , Depth = 1802 , Pressure = 2.55413 , Temperature = 20.8354
Bag = 24 , Depth = 1835 , Pressure = 2.60147 , Temperature = 21.8124
Bag = 25 , Depth = 1793 , Pressure = 2.54164 , Temperature = 20.5423
Bag = 26 , Depth = 1918 , Pressure = 2.7191 , Temperature = 20.9331
Bag = 27 , Depth = 1783 , Pressure = 2.52762 , Temperature = 21.3239
Bag = 28 , Depth = 1810 , Pressure = 2.56506 , Temperature = 21.2262
Bag = 29 , Depth = 1801 , Pressure = 2.55297 , Temperature = 20.8354
Bag = 30 , Depth = 1795 , Pressure = 2.54414 , Temperature = 20.7377
Bag = 31 , Depth = 1786 , Pressure = 2.53222 , Temperature = 21.0308
Bag = 32 , Depth = 1785 , Pressure = 2.53073 , Temperature = 21.2262
Bag = 33 , Depth = 1798 , Pressure = 2.54837 , Temperature = 23.8642
Bag = 34 , Depth = 1807 , Pressure = 2.56094 , Temperature = 20.9331
Bag = 35 , Depth = 1797 , Pressure = 2.54685 , Temperature = 19.6629
Bag = 36 , Depth = 1793 , Pressure = 2.54124 , Temperature = 19.7606
Bag = 37 , Depth = 1793 , Pressure = 2.54112 , Temperature = 20.7377
Bag = 38 , Depth = 1786 , Pressure = 2.53233 , Temperature = 21.1285
Bag = 39 , Depth = 1790 , Pressure = 2.5367 , Temperature = 20.7377
Bag = 40 , Depth = 1795 , Pressure = 2.54479 , Temperature = 20.4446
Bag = 41 , Depth = 1797 , Pressure = 2.5469 , Temperature = 20.4446
Bag = 42 , Depth = 1800 , Pressure = 2.55106 , Temperature = 20.2491
Bag = 43 , Depth = 1802 , Pressure = 2.55491 , Temperature = 20.8354
Bag = 44 , Depth = 1790 , Pressure = 2.5374 , Temperature = 19.956
Bag = 45 , Depth = 1793 , Pressure = 2.54126 , Temperature = 19.8583
Bag = 46 , Depth = 1794 , Pressure = 2.54326 , Temperature = 20.2491
Bag = 47 , Depth = 1789 , Pressure = 2.5363 , Temperature = 20.1514
Bag = 48 , Depth = 1812 , Pressure = 2.56781 , Temperature = 20.3468
Bag = 49 , Depth = 1802 , Pressure = 2.5548 , Temperature = 19.0767
Bag = 50 , Depth = 1792 , Pressure = 2.54059 , Temperature = 18.979
0417183731
Bag = 1 , Depth = 1799 , Pressure = 2.55049 , Temperature = 18.5882
Bag = 2 , Depth = 1800 , Pressure = 2.55217 , Temperature = 18.7836
Bag = 3 , Depth = 1795 , Pressure = 2.5449 , Temperature = 20.8354
Bag = 4 , Depth = 1809 , Pressure = 2.56373 , Temperature = 20.9331
Bag = 5 , Depth = 1782 , Pressure = 2.5263 , Temperature = 20.5423
Bag = 6 , Depth = 1808 , Pressure = 2.56228 , Temperature = 20.8354
Bag = 7 , Depth = 1789 , Pressure = 2.5359 , Temperature = 20.4446
Bag = 8 , Depth = 1788 , Pressure = 2.53447 , Temperature = 20.9331
Bag = 9 , Depth = 1783 , Pressure = 2.52756 , Temperature = 24.3527
Bag = 10 , Depth = 1818 , Pressure = 2.57666 , Temperature = 20.64
Bag = 11 , Depth = 1807 , Pressure = 2.56079 , Temperature = 20.4446
Bag = 12 , Depth = 1815 , Pressure = 2.57225 , Temperature = 20.1514
Bag = 13 , Depth = 1789 , Pressure = 2.53542 , Temperature = 20.7377
Bag = 14 , Depth = 1796 , Pressure = 2.54547 , Temperature = 20.3468
Bag = 15 , Depth = 1807 , Pressure = 2.56212 , Temperature = 20.2491
Bag = 16 , Depth = 1789 , Pressure = 2.53523 , Temperature = 20.3468
Bag = 17 , Depth = 1785 , Pressure = 2.52966 , Temperature = 20.4446
Bag = 18 , Depth = 1793 , Pressure = 2.5421 , Temperature = 21.1285
Bag = 19 , Depth = 1795 , Pressure = 2.54482 , Temperature = 21.0308
Bag = 20 , Depth = 1794 , Pressure = 2.54278 , Temperature = 21.3239
Bag = 21 , Depth = 1798 , Pressure = 2.54875 , Temperature = 21.275
Bag = 22 , Depth = 1810 , Pressure = 2.56628 , Temperature = 20.4446
Bag = 23 , Depth = 1800 , Pressure = 2.55188 , Temperature = 20.7377
Bag = 24 , Depth = 1836 , Pressure = 2.60319 , Temperature = 21.8124
Bag = 25 , Depth = 1796 , Pressure = 2.54582 , Temperature = 20.5423
Bag = 26 , Depth = 1918 , Pressure = 2.71824 , Temperature = 20.8354
Bag = 27 , Depth = 1785 , Pressure = 2.53054 , Temperature = 21.3239
Bag = 28 , Depth = 1807 , Pressure = 2.56102 , Temperature = 21.2262
Bag = 29 , Depth = 1801 , Pressure = 2.55228 , Temperature = 20.8354
Bag = 30 , Depth = 1797 , Pressure = 2.54721 , Temperature = 20.7377
Bag = 31 , Depth = 1786 , Pressure = 2.53159 , Temperature = 21.0308
Bag = 32 , Depth = 1792 , Pressure = 2.53965 , Temperature = 21.1285
Bag = 33 , Depth = 1800 , Pressure = 2.55171 , Temperature = 23.8642
Bag = 34 , Depth = 1804 , Pressure = 2.55711 , Temperature = 20.8354
Bag = 35 , Depth = 1796 , Pressure = 2.54559 , Temperature = 19.6629
Bag = 36 , Depth = 1793 , Pressure = 2.54107 , Temperature = 19.7606
Bag = 37 , Depth = 1792 , Pressure = 2.54007 , Temperature = 20.7377
Bag = 38 , Depth = 1785 , Pressure = 2.53033 , Temperature = 21.1285
Bag = 39 , Depth = 1790 , Pressure = 2.53779 , Temperature = 20.7377
Bag = 40 , Depth = 1796 , Pressure = 2.5457 , Temperature = 20.4446
Bag = 41 , Depth = 1795 , Pressure = 2.54404 , Temperature = 20.3468
Bag = 42 , Depth = 1799 , Pressure = 2.55041 , Temperature = 20.2491
Bag = 43 , Depth = 1802 , Pressure = 2.55407 , Temperature = 20.8354
Bag = 44 , Depth = 1787 , Pressure = 2.53239 , Temperature = 19.956
Bag = 45 , Depth = 1791 , Pressure = 2.53882 , Temperature = 19.8583
Bag = 46 , Depth = 1796 , Pressure = 2.54595 , Temperature = 20.2491
Bag = 47 , Depth = 1790 , Pressure = 2.5367 , Temperature = 20.1514
Bag = 48 , Depth = 1810 , Pressure = 2.56529 , Temperature = 20.3468
Bag = 49 , Depth = 1803 , Pressure = 2.55529 , Temperature = 19.0767
Bag = 50 , Depth = 1792 , Pressure = 2.54047 , Temperature = 18.979
0417183739
Bag = 1 , Depth = 1800 , Pressure = 2.5518 , Temperature = 18.5882
Bag = 2 , Depth = 1805 , Pressure = 2.55812 , Temperature = 18.7836
Bag = 3 , Depth = 1797 , Pressure = 2.54719 , Temperature = 20.8354
Bag = 4 , Depth = 1808 , Pressure = 2.56342 , Temperature = 20.9331
Bag = 5 , Depth = 1790 , Pressure = 2.53695 , Temperature = 20.5423
Bag = 6 , Depth = 1805 , Pressure = 2.55919 , Temperature = 20.8354
