0418162517
Bag = 1 , Depth = 1837 , Pressure = 2.60452 , Temperature = 18.979
Bag = 3 , Depth = 1863 , Pressure = 2.64124 , Temperature = 21.3239
Bag = 4 , Depth = 1842 , Pressure = 2.61172 , Temperature = 21.4216
Bag = 5 , Depth = 1853 , Pressure = 2.62659 , Temperature = 20.7377
Bag = 6 , Depth = 1844 , Pressure = 2.61362 , Temperature = 21.1285
Bag = 7 , Depth = 1852 , Pressure = 2.62558 , Temperature = 20.9331
Bag = 8 , Depth = 1848 , Pressure = 2.61896 , Temperature = 21.5193
Bag = 9 , Depth = 1854 , Pressure = 2.62743 , Temperature = 24.3527
Bag = 10 , Depth = 1848 , Pressure = 2.61925 , Temperature = 20.9331
Bag = 11 , Depth = 1844 , Pressure = 2.61343 , Temperature = 20.9331
Bag = 12 , Depth = 1846 , Pressure = 2.61727 , Temperature = 20.6986
Bag = 13 , Depth = 1849 , Pressure = 2.62034 , Temperature = 20.8354
Bag = 14 , Depth = 1831 , Pressure = 2.59499 , Temperature = 20.4446
Bag = 15 , Depth = 1847 , Pressure = 2.61801 , Temperature = 20.7377
Bag = 16 , Depth = 1843 , Pressure = 2.61215 , Temperature = 20.9331
Bag = 17 , Depth = 1849 , Pressure = 2.62045 , Temperature = 20.2491
Bag = 18 , Depth = 1832 , Pressure = 2.59646 , Temperature = 21.0308
Bag = 19 , Depth = 1836 , Pressure = 2.603 , Temperature = 21.3239
Bag = 20 , Depth = 1855 , Pressure = 2.62949 , Temperature = 21.8124
Bag = 21 , Depth = 1858 , Pressure = 2.63338 , Temperature = 20.9331
Bag = 22 , Depth = 1844 , Pressure = 2.6145 , Temperature = 20.64
Bag = 23 , Depth = 1839 , Pressure = 2.60668 , Temperature = 20.9331
Bag = 24 , Depth = 1841 , Pressure = 2.60954 , Temperature = 22.2032
Bag = 25 , Depth = 1836 , Pressure = 2.60285 , Temperature = 20.8354
Bag = 26 , Depth = 1914 , Pressure = 2.71241 , Temperature = 21.2262
Bag = 27 , Depth = 1845 , Pressure = 2.61557 , Temperature = 21.7147
Bag = 28 , Depth = 1840 , Pressure = 2.60874 , Temperature = 21.7147
Bag = 29 , Depth = 1840 , Pressure = 2.60786 , Temperature = 21.1285
Bag = 30 , Depth = 1861 , Pressure = 2.63792 , Temperature = 21.0308
Bag = 31 , Depth = 1848 , Pressure = 2.62003 , Temperature = 21.5193
Bag = 32 , Depth = 1850 , Pressure = 2.62263 , Temperature = 21.617
Bag = 33 , Depth = 1835 , Pressure = 2.60056 , Temperature = 24.0596
Bag = 34 , Depth = 1846 , Pressure = 2.61694 , Temperature = 21.2262
Bag = 35 , Depth = 1857 , Pressure = 2.6327 , Temperature = 20.2491
Bag = 36 , Depth = 1859 , Pressure = 2.63563 , Temperature = 20.3468
Bag = 37 , Depth = 1833 , Pressure = 2.59813 , Temperature = 21.0308
Bag = 38 , Depth = 1853 , Pressure = 2.62678 , Temperature = 21.5193
Bag = 39 , Depth = 1850 , Pressure = 2.62276 , Temperature = 21.2262
Bag = 40 , Depth = 1836 , Pressure = 2.6026 , Temperature = 20.9331
Bag = 41 , Depth = 1835 , Pressure = 2.60061 , Temperature = 20.8354
Bag = 42 , Depth = 1834 , Pressure = 2.59953 , Temperature = 20.64
Bag = 43 , Depth = 1838 , Pressure = 2.60533 , Temperature = 21.3239
Bag = 44 , Depth = 1849 , Pressure = 2.62079 , Temperature = 20.4446
Bag = 45 , Depth = 1830 , Pressure = 2.59358 , Temperature = 20.2491
Bag = 46 , Depth = 1818 , Pressure = 2.57763 , Temperature = 20.64
Bag = 47 , Depth = 1849 , Pressure = 2.62062 , Temperature = 20.7377
Bag = 48 , Depth = 1845 , Pressure = 2.61578 , Temperature = 20.9331
Bag = 49 , Depth = 1837 , Pressure = 2.60409 , Temperature = 19.5652
Bag = 50 , Depth = 1847 , Pressure = 2.61774 , Temperature = 19.4675
0418162533
Bag = 1 , Depth = 1839 , Pressure = 2.60693 , Temperature = 18.979
Bag = 2 , Depth = 1837 , Pressure = 2.60414 , Temperature = 19.1744
Bag = 3 , Depth = 1861 , Pressure = 2.63827 , Temperature = 21.3239
Bag = 4 , Depth = 1842 , Pressure = 2.61082 , Temperature = 21.4216
Bag = 5 , Depth = 1850 , Pressure = 2.62264 , Temperature = 20.7377
Bag = 6 , Depth = 1844 , Pressure = 2.61357 , Temperature = 21.1285
Bag = 7 , Depth = 1854 , Pressure = 2.62821 , Temperature = 20.9331
Bag = 8 , Depth = 1849 , Pressure = 2.62062 , Temperature = 21.5193
Bag = 9 , Depth = 1850 , Pressure = 2.62228 , Temperature = 24.3527
Bag = 10 , Depth = 1854 , Pressure = 2.62743 , Temperature = 20.9331
Bag = 11 , Depth = 1843 , Pressure = 2.61276 , Temperature = 20.9331
Bag = 12 , Depth = 1849 , Pressure = 2.62154 , Temperature = 20.7377
Bag = 13 , Depth = 1849 , Pressure = 2.62079 , Temperature = 20.8354
Bag = 14 , Depth = 1831 , Pressure = 2.59583 , Temperature = 20.4446
Bag = 15 , Depth = 1847 , Pressure = 2.61795 , Temperature = 20.7377
Bag = 16 , Depth = 1848 , Pressure = 2.62013 , Temperature = 20.9331
Bag = 17 , Depth = 1848 , Pressure = 2.61933 , Temperature = 20.2491
Bag = 18 , Depth = 1830 , Pressure = 2.594 , Temperature = 21.0308
Bag = 19 , Depth = 1836 , Pressure = 2.60237 , Temperature = 21.3239
Bag = 20 , Depth = 1856 , Pressure = 2.63043 , Temperature = 21.8124
Bag = 21 , Depth = 1858 , Pressure = 2.63325 , Temperature = 20.9331
Bag = 22 , Depth = 1846 , Pressure = 2.61669 , Temperature = 20.64
Bag = 23 , Depth = 1837 , Pressure = 2.60353 , Temperature = 20.8842
Bag = 24 , Depth = 1847 , Pressure = 2.61772 , Temperature = 22.2032
Bag = 25 , Depth = 1834 , Pressure = 2.60004 , Temperature = 20.8354
Bag = 26 , Depth = 1913 , Pressure = 2.71155 , Temperature = 21.2262
Bag = 27 , Depth = 1846 , Pressure = 2.61631 , Temperature = 21.7147
Bag = 28 , Depth = 1843 , Pressure = 2.61311 , Temperature = 21.7147
Bag = 29 , Depth = 1839 , Pressure = 2.60706 , Temperature = 21.1285
Bag = 30 , Depth = 1860 , Pressure = 2.63697 , Temperature = 21.0308
Bag = 31 , Depth = 1848 , Pressure = 2.61997 , Temperature = 21.5193
Bag = 32 , Depth = 1856 , Pressure = 2.63052 , Temperature = 21.617
Bag = 33 , Depth = 1840 , Pressure = 2.60792 , Temperature = 24.0596
Bag = 34 , Depth = 1843 , Pressure = 2.61185 , Temperature = 21.2262
Bag = 35 , Depth = 1861 , Pressure = 2.63739 , Temperature = 20.2491
Bag = 36 , Depth = 1859 , Pressure = 2.63472 , Temperature = 20.3468
Bag = 37 , Depth = 1833 , Pressure = 2.59819 , Temperature = 21.0308
Bag = 38 , Depth = 1855 , Pressure = 2.62879 , Temperature = 21.5193
Bag = 39 , Depth = 1850 , Pressure = 2.62192 , Temperature = 21.2115
Bag = 40 , Depth = 1836 , Pressure = 2.60288 , Temperature = 20.9331
Bag = 41 , Depth = 1830 , Pressure = 2.59388 , Temperature = 20.8354
Bag = 42 , Depth = 1839 , Pressure = 2.60624 , Temperature = 20.64
Bag = 43 , Depth = 1839 , Pressure = 2.60636 , Temperature = 21.3239
Bag = 44 , Depth = 1849 , Pressure = 2.62066 , Temperature = 20.4446
Bag = 45 , Depth = 1832 , Pressure = 2.59752 , Temperature = 20.2491
Bag = 46 , Depth = 1816 , Pressure = 2.5742 , Temperature = 20.64
Bag = 47 , Depth = 1847 , Pressure = 2.61873 , Temperature = 20.64
Bag = 48 , Depth = 1842 , Pressure = 2.61172 , Temperature = 20.9331
Bag = 49 , Depth = 1836 , Pressure = 2.60191 , Temperature = 19.5652
Bag = 50 , Depth = 1844 , Pressure = 2.6137 , Temperature = 19.4675
