0417195041
Bag = 41 , Depth = 1834.27 , Temperature = 20.3468
Bag = 42 , Depth = 1836.4 , Temperature = 20.1514
Bag = 43 , Depth = 1838.94 , Temperature = 20.64
Bag = 44 , Depth = 1819.56 , Temperature = 19.7606
Bag = 45 , Depth = 1829.34 , Temperature = 19.7606
Bag = 46 , Depth = 1830 , Temperature = 20.1514
Bag = 47 , Depth = 1822.47 , Temperature = 20.0537
Bag = 48 , Depth = 1846.06 , Temperature = 20.0537
Bag = 49 , Depth = 1821.9 , Temperature = 18.979
Bag = 50 , Depth = 1837.41 , Temperature = 18.7836
0417195351
Bag = 1 , Depth = 1831.5 , Temperature = 18.3928
Bag = 2 , Depth = 1838.5 , Temperature = 18.5882
Bag = 3 , Depth = 1835.51 , Temperature = 20.8354
Bag = 4 , Depth = 1843.48 , Temperature = 20.9331
Bag = 5 , Depth = 1850.06 , Temperature = 20.5423
Bag = 6 , Depth = 1846.28 , Temperature = 20.8354
Bag = 7 , Depth = 1824.38 , Temperature = 20.4446
Bag = 8 , Depth = 1845.44 , Temperature = 20.9331
Bag = 9 , Depth = 1852.45 , Temperature = 24.3527
Bag = 10 , Depth = 1824.35 , Temperature = 20.7377
Bag = 11 , Depth = 1845.12 , Temperature = 20.4446
Bag = 12 , Depth = 1844.76 , Temperature = 20.1514
Bag = 13 , Depth = 1848.51 , Temperature = 20.7865
Bag = 14 , Depth = 1832.39 , Temperature = 20.3468
Bag = 15 , Depth = 1843.84 , Temperature = 20.3468
Bag = 16 , Depth = 1845.08 , Temperature = 20.4446
Bag = 17 , Depth = 1823.38 , Temperature = 20.3468
Bag = 18 , Depth = 1831.98 , Temperature = 21.1285
Bag = 19 , Depth = 1829.68 , Temperature = 21.0308
Bag = 20 , Depth = 1827.57 , Temperature = 21.4216
Bag = 21 , Depth = 1831.05 , Temperature = 21.2262
Bag = 22 , Depth = 1843.02 , Temperature = 20.4446
Bag = 23 , Depth = 1836.42 , Temperature = 20.7377
Bag = 24 , Depth = 1844.85 , Temperature = 21.7147
Bag = 25 , Depth = 1833.75 , Temperature = 20.4446
Bag = 26 , Depth = 1915.34 , Temperature = 20.8354
Bag = 27 , Depth = 1820.6 , Temperature = 21.2262
Bag = 28 , Depth = 1842.21 , Temperature = 21.2262
Bag = 29 , Depth = 1833.07 , Temperature = 20.7377
Bag = 30 , Depth = 1828.23 , Temperature = 20.64
Bag = 31 , Depth = 1815.52 , Temperature = 21.0308
Bag = 32 , Depth = 1824.77 , Temperature = 21.1285
Bag = 33 , Depth = 1834.34 , Temperature = 23.8642
Bag = 34 , Depth = 1839.86 , Temperature = 20.8354
Bag = 35 , Depth = 1828.54 , Temperature = 19.4675
Bag = 36 , Depth = 1825.29 , Temperature = 19.6629
Bag = 37 , Depth = 1827.76 , Temperature = 20.7377
Bag = 38 , Depth = 1823.57 , Temperature = 21.1285
Bag = 39 , Depth = 1824.84 , Temperature = 20.7377
Bag = 40 , Depth = 1831.07 , Temperature = 20.3468
Bag = 41 , Depth = 1831.89 , Temperature = 20.3468
Bag = 42 , Depth = 1834.88 , Temperature = 20.1514
Bag = 43 , Depth = 1836.1 , Temperature = 20.64
Bag = 44 , Depth = 1820.61 , Temperature = 19.7606
Bag = 45 , Depth = 1828.33 , Temperature = 19.8192
Bag = 46 , Depth = 1830.08 , Temperature = 20.1514
Bag = 47 , Depth = 1822.14 , Temperature = 20.0537
Bag = 48 , Depth = 1845.25 , Temperature = 20.1514
Bag = 49 , Depth = 1822.21 , Temperature = 18.979
Bag = 50 , Depth = 1837.33 , Temperature = 18.7836
0417195358
Bag = 1 , Depth = 1833.31 , Temperature = 18.3928
Bag = 2 , Depth = 1833.25 , Temperature = 18.6859
Bag = 3 , Depth = 1833.37 , Temperature = 20.8354
Bag = 4 , Depth = 1839.51 , Temperature = 20.9331
Bag = 5 , Depth = 1846.79 , Temperature = 20.5423
Bag = 6 , Depth = 1840.66 , Temperature = 20.8354
Bag = 7 , Depth = 1828.9 , Temperature = 20.4446
Bag = 8 , Depth = 1844.67 , Temperature = 20.9331
Bag = 9 , Depth = 1848.35 , Temperature = 24.3527
Bag = 10 , Depth = 1821.93 , Temperature = 20.64
Bag = 11 , Depth = 1843.23 , Temperature = 20.3468
Bag = 12 , Depth = 1846.51 , Temperature = 20.1514
Bag = 13 , Depth = 1850.97 , Temperature = 20.8354
Bag = 14 , Depth = 1832.18 , Temperature = 20.3468
Bag = 15 , Depth = 1845.74 , Temperature = 20.3468
Bag = 16 , Depth = 1847.8 , Temperature = 20.3468
Bag = 17 , Depth = 1825.32 , Temperature = 20.3468
Bag = 18 , Depth = 1833.03 , Temperature = 21.2018
Bag = 19 , Depth = 1827.9 , Temperature = 21.0308
Bag = 20 , Depth = 1829.06 , Temperature = 21.3239
Bag = 21 , Depth = 1832.99 , Temperature = 21.2262
Bag = 22 , Depth = 1842.84 , Temperature = 20.4446
Bag = 23 , Depth = 1839.34 , Temperature = 20.7377
Bag = 24 , Depth = 1847.51 , Temperature = 21.617
Bag = 25 , Depth = 1835.48 , Temperature = 20.4446
Bag = 26 , Depth = 1914.45 , Temperature = 20.8354
Bag = 27 , Depth = 1819.42 , Temperature = 21.2262
Bag = 28 , Depth = 1837.62 , Temperature = 21.148
Bag = 29 , Depth = 1836.95 , Temperature = 20.7377
Bag = 30 , Depth = 1830.8 , Temperature = 20.5423
Bag = 31 , Depth = 1821.66 , Temperature = 20.9331
Bag = 32 , Depth = 1818.6 , Temperature = 21.1285
Bag = 33 , Depth = 1833.8 , Temperature = 23.8642
Bag = 34 , Depth = 1841.88 , Temperature = 20.8354
Bag = 35 , Depth = 1831.32 , Temperature = 19.4675
Bag = 36 , Depth = 1825.66 , Temperature = 19.6629
Bag = 37 , Depth = 1827.7 , Temperature = 20.7377
Bag = 38 , Depth = 1822.48 , Temperature = 21.1285
Bag = 39 , Depth = 1824.46 , Temperature = 20.64
Bag = 40 , Depth = 1832.32 , Temperature = 20.3468
Bag = 41 , Depth = 1833.5 , Temperature = 20.3468
Bag = 42 , Depth = 1835.55 , Temperature = 20.1514
Bag = 43 , Depth = 1833.41 , Temperature = 20.64
Bag = 44 , Depth = 1825.45 , Temperature = 19.7606
Bag = 45 , Depth = 1828.78 , Temperature = 19.7606
Bag = 46 , Depth = 1832.51 , Temperature = 20.1514
Bag = 47 , Depth = 1818.31 , Temperature = 20.0537
Bag = 48 , Depth = 1841.86 , Temperature = 20.1514
Bag = 49 , Depth = 1821.54 , Temperature = 18.979
Bag = 50 , Depth = 1836.36 , Temperature = 18.7836
0417195405
Bag = 1 , Depth = 1835.93 , Temperature = 18.3928
Bag = 2 , Depth = 1835.59 , Temperature = 18.6859
Bag = 3 , Depth = 1833.37 , Temperature = 20.8354
Bag = 4 , Depth = 1841.85 , Temperature = 20.9331
Bag = 5 , Depth = 1849.61 , Temperature = 20.5423
Bag = 6 , Depth = 1845.63 , Temperature = 20.8354
Bag = 7 , Depth = 1829.87 , Temperature = 20.4446
Bag = 8 , Depth = 1843.42 , Temperature = 20.9331
Bag = 9 , Depth = 1852.75 , Temperature = 24.3527
Bag = 10 , Depth = 1821.69 , Temperature = 20.64
Bag = 11 , Depth = 1843.88 , Temperature = 20.3468
Bag = 12 , Depth = 1846.99 , Temperature = 20.1514
Bag = 13 , Depth = 1846.65 , Temperature = 20.8354
Bag = 14 , Depth = 1830.81 , Temperature = 20.3468
Bag = 15 , Depth = 1844.97 , Temperature = 20.3468
Bag = 16 , Depth = 1849.51 , Temperature = 20.3468
Bag = 17 , Depth = 1817.31 , Temperature = 20.3468
Bag = 18 , Depth = 1832.1 , Temperature = 21.1285
Bag = 19 , Depth = 1829.64 , Temperature = 21.0308
Bag = 20 , Depth = 1828.54 , Temperature = 21.3239
Bag = 21 , Depth = 1834.36 , Temperature = 21.2262
Bag = 22 , Depth = 1843.68 , Temperature = 20.4446
Bag = 23 , Depth = 1840.76 , Temperature = 20.7377
Bag = 24 , Depth = 1847.03 , Temperature = 21.617
Bag = 25 , Depth = 1837.06 , Temperature = 20.4446
Bag = 26 , Depth = 1912.71 , Temperature = 20.8354
Bag = 27 , Depth = 1820.15 , Temperature = 21.2262
Bag = 28 , Depth = 1838.64 , Temperature = 21.1285
Bag = 29 , Depth = 1836.83 , Temperature = 20.7377
Bag = 30 , Depth = 1828.77 , Temperature = 20.5423
Bag = 31 , Depth = 1820 , Temperature = 20.9331
Bag = 32 , Depth = 1820.89 , Temperature = 21.1285
Bag = 33 , Depth = 1830.82 , Temperature = 23.8642
Bag = 34 , Depth = 1841.23 , Temperature = 20.8354
Bag = 35 , Depth = 1830.03 , Temperature = 19.4675
Bag = 36 , Depth = 1825.49 , Temperature = 19.6629
Bag = 37 , Depth = 1822.04 , Temperature = 20.7377
Bag = 38 , Depth = 1823.53 , Temperature = 21.1285
Bag = 39 , Depth = 1825.93 , Temperature = 20.64
Bag = 40 , Depth = 1830.66 , Temperature = 20.2491
Bag = 41 , Depth = 1833.1 , Temperature = 20.3468
Bag = 42 , Depth = 1835.99 , Temperature = 20.1514
Bag = 43 , Depth = 1837.68 , Temperature = 20.64
Bag = 44 , Depth = 1823.65 , Temperature = 19.7606
Bag = 45 , Depth = 1827.2 , Temperature = 19.7606
Bag = 46 , Depth = 1830.41 , Temperature = 20.0537
Bag = 47 , Depth = 1823.23 , Temperature = 20.0537
Bag = 48 , Depth = 1839.92 , Temperature = 20.0537
Bag = 49 , Depth = 1821.77 , Temperature = 18.979
Bag = 50 , Depth = 1837 , Temperature = 18.7836
0417195411
Bag = 1 , Depth = 1833.09 , Temperature = 18.3928
Bag = 2 , Depth = 1837.69 , Temperature = 18.6859
Bag = 3 , Depth = 1833.25 , Temperature = 20.8354
Bag = 4 , Depth = 1840.21 , Temperature = 20.9331
Bag = 5 , Depth = 1850.95 , Temperature = 20.5423
Bag = 6 , Depth = 1844.74 , Temperature = 20.8354
Bag = 7 , Depth = 1829.1 , Temperature = 20.4446
Bag = 8 , Depth = 1844.96 , Temperature = 20.9331
Bag = 9 , Depth = 1852.28 , Temperature = 24.3527
Bag = 10 , Depth = 1827.58 , Temperature = 20.64
Bag = 11 , Depth = 1846.61 , Temperature = 20.3468
Bag = 12 , Depth = 1845.99 , Temperature = 20.1514
Bag = 13 , Depth = 1847.1 , Temperature = 20.8354
Bag = 14 , Depth = 1830.76 , Temperature = 20.3468
Bag = 15 , Depth = 1846.34 , Temperature = 20.3468
Bag = 16 , Depth = 1845.05 , Temperature = 20.4104
Bag = 17 , Depth = 1828.04 , Temperature = 20.3468
Bag = 18 , Depth = 1832.43 , Temperature = 21.1285
Bag = 19 , Depth = 1826.14 , Temperature = 21.0308
Bag = 20 , Depth = 1828.78 , Temperature = 21.3239
Bag = 21 , Depth = 1834.12 , Temperature = 21.1285
Bag = 22 , Depth = 1843.03 , Temperature = 20.4446
Bag = 23 , Depth = 1842.04 , Temperature = 20.7377
Bag = 24 , Depth = 1846.79 , Temperature = 21.617
Bag = 25 , Depth = 1837.38 , Temperature = 20.4446
Bag = 26 , Depth = 1915.86 , Temperature = 20.8354
Bag = 27 , Depth = 1821.08 , Temperature = 21.2262
Bag = 28 , Depth = 1841.28 , Temperature = 21.1285
Bag = 29 , Depth = 1831.9 , Temperature = 20.7377
Bag = 30 , Depth = 1828.04 , Temperature = 20.5423
Bag = 31 , Depth = 1819.44 , Temperature = 20.9331
Bag = 32 , Depth = 1824.12 , Temperature = 21.1285
Bag = 33 , Depth = 1835 , Temperature = 23.8642
Bag = 34 , Depth = 1840.87 , Temperature = 20.8354
Bag = 35 , Depth = 1831.85 , Temperature = 19.4675
Bag = 36 , Depth = 1827.84 , Temperature = 19.6629
Bag = 37 , Depth = 1825.12 , Temperature = 20.7377
Bag = 38 , Depth = 1825.14 , Temperature = 21.1285
Bag = 39 , Depth = 1823.29 , Temperature = 20.64
Bag = 40 , Depth = 1832 , Temperature = 20.2491
Bag = 41 , Depth = 1834.43 , Temperature = 20.3468
Bag = 42 , Depth = 1835.64 , Temperature = 20.1514
Bag = 43 , Depth = 1835.97 , Temperature = 20.64
Bag = 44 , Depth = 1824.22 , Temperature = 19.7606
Bag = 45 , Depth = 1829.47 , Temperature = 19.7606
Bag = 46 , Depth = 1832.26 , Temperature = 20.0537
Bag = 47 , Depth = 1822.59 , Temperature = 19.956
Bag = 48 , Depth = 1843.76 , Temperature = 20.0537
Bag = 49 , Depth = 1822.57 , Temperature = 18.979
Bag = 50 , Depth = 1838.36 , Temperature = 18.7836
0417195418
Bag = 1 , Depth = 1834.39 , Temperature = 18.3928
Bag = 2 , Depth = 1832 , Temperature = 18.6859
Bag = 3 , Depth = 1835.47 , Temperature = 20.8354
Bag = 4 , Depth = 1841.58 , Temperature = 20.9331
Bag = 5 , Depth = 1849.74 , Temperature = 20.5423
Bag = 6 , Depth = 1840.58 , Temperature = 20.8354
Bag = 7 , Depth = 1829.79 , Temperature = 20.4446
Bag = 8 , Depth = 1844.07 , Temperature = 20.9331
Bag = 9 , Depth = 1852.4 , Temperature = 24.3527
Bag = 10 , Depth = 1826.69 , Temperature = 20.64
Bag = 11 , Depth = 1845.23 , Temperature = 20.4446
Bag = 12 , Depth = 1847.69 , Temperature = 20.2491
Bag = 13 , Depth = 1851.7 , Temperature = 20.7377
Bag = 14 , Depth = 1831.31 , Temperature = 20.3468
Bag = 15 , Depth = 1846.71 , Temperature = 20.3468
Bag = 16 , Depth = 1848.74 , Temperature = 20.4446
Bag = 17 , Depth = 1831.67 , Temperature = 20.3468
Bag = 18 , Depth = 1828.71 , Temperature = 21.1285
Bag = 19 , Depth = 1831.79 , Temperature = 21.0308
Bag = 20 , Depth = 1828.78 , Temperature = 21.3239
Bag = 21 , Depth = 1833.56 , Temperature = 21.1285
Bag = 22 , Depth = 1841.05 , Temperature = 20.4446
Bag = 23 , Depth = 1841.75 , Temperature = 20.7377
Bag = 24 , Depth = 1846.83 , Temperature = 21.617
Bag = 25 , Depth = 1836.21 , Temperature = 20.4446
Bag = 26 , Depth = 1915.74 , Temperature = 20.8354
Bag = 27 , Depth = 1821.44 , Temperature = 21.2262
Bag = 28 , Depth = 1841.9 , Temperature = 21.1285
Bag = 29 , Depth = 1836.63 , Temperature = 20.7377
Bag = 30 , Depth = 1829.87 , Temperature = 20.64
Bag = 31 , Depth = 1820.25 , Temperature = 20.9331
Bag = 32 , Depth = 1823.64 , Temperature = 21.1285
Bag = 33 , Depth = 1834.65 , Temperature = 23.8642
Bag = 34 , Depth = 1841.03 , Temperature = 20.8354
Bag = 35 , Depth = 1825.43 , Temperature = 19.4675
Bag = 36 , Depth = 1825.21 , Temperature = 19.6629
Bag = 37 , Depth = 1828.13 , Temperature = 20.7377
Bag = 38 , Depth = 1821.95 , Temperature = 21.1285
Bag = 39 , Depth = 1819.56 , Temperature = 20.64
Bag = 40 , Depth = 1830.87 , Temperature = 20.2491
Bag = 41 , Depth = 1831.82 , Temperature = 20.3468
Bag = 42 , Depth = 1835.1 , Temperature = 20.1514
Bag = 43 , Depth = 1837.64 , Temperature = 20.64
Bag = 44 , Depth = 1823.53 , Temperature = 19.7606
Bag = 45 , Depth = 1824.94 , Temperature = 19.7606
Bag = 46 , Depth = 1831.54 , Temperature = 20.0537
Bag = 47 , Depth = 1823.52 , Temperature = 20.0537
Bag = 48 , Depth = 1844.69 , Temperature = 20.0537
Bag = 49 , Depth = 1821.7 , Temperature = 18.979
Bag = 50 , Depth = 1837.93 , Temperature = 18.7836
0417195425
Bag = 1 , Depth = 1833.75 , Temperature = 18.3928
Bag = 2 , Depth = 1836.56 , Temperature = 18.5882
Bag = 3 , Depth = 1834.22 , Temperature = 20.8354
Bag = 4 , Depth = 1841.7 , Temperature = 20.9331
Bag = 5 , Depth = 1850.95 , Temperature = 20.5423
Bag = 6 , Depth = 1844.98 , Temperature = 20.8354
Bag = 7 , Depth = 1830.56 , Temperature = 20.4446
Bag = 8 , Depth = 1842.94 , Temperature = 20.9331
Bag = 9 , Depth = 1853.49 , Temperature = 24.3527
Bag = 10 , Depth = 1826.57 , Temperature = 20.64
Bag = 11 , Depth = 1845.37 , Temperature = 20.4446
Bag = 12 , Depth = 1844.54 , Temperature = 20.2491
Bag = 13 , Depth = 1848.63 , Temperature = 20.7621
Bag = 14 , Depth = 1830.02 , Temperature = 20.3468
Bag = 15 , Depth = 1842.51 , Temperature = 20.3468
Bag = 16 , Depth = 1849.47 , Temperature = 20.4446
Bag = 17 , Depth = 1839.08 , Temperature = 20.3468
Bag = 18 , Depth = 1833.76 , Temperature = 21.1285
Bag = 19 , Depth = 1827.74 , Temperature = 21.0308
Bag = 20 , Depth = 1828.01 , Temperature = 21.3239
Bag = 21 , Depth = 1832.83 , Temperature = 21.1285
Bag = 22 , Depth = 1842.51 , Temperature = 20.4446
Bag = 23 , Depth = 1842.4 , Temperature = 20.7377
Bag = 24 , Depth = 1847.03 , Temperature = 21.6707
Bag = 25 , Depth = 1837.3 , Temperature = 20.4446
Bag = 26 , Depth = 1915.94 , Temperature = 20.8354
Bag = 27 , Depth = 1820.23 , Temperature = 21.2262
Bag = 28 , Depth = 1842.2 , Temperature = 21.2262
Bag = 29 , Depth = 1837.72 , Temperature = 20.7377
Bag = 30 , Depth = 1831.93 , Temperature = 20.64
Bag = 31 , Depth = 1821.21 , Temperature = 20.9331
Bag = 32 , Depth = 1822.3 , Temperature = 21.1285
Bag = 33 , Depth = 1833.79 , Temperature = 23.8642
Bag = 34 , Depth = 1836.79 , Temperature = 20.8354
Bag = 35 , Depth = 1831 , Temperature = 19.4675
Bag = 36 , Depth = 1823.4 , Temperature = 19.6629
Bag = 37 , Depth = 1823.81 , Temperature = 20.7377
Bag = 38 , Depth = 1823.13 , Temperature = 21.1285
Bag = 39 , Depth = 1823.95 , Temperature = 20.64
Bag = 40 , Depth = 1825.64 , Temperature = 20.3468
Bag = 41 , Depth = 1832.66 , Temperature = 20.3468
Bag = 42 , Depth = 1833.95 , Temperature = 20.1514
Bag = 43 , Depth = 1837.37 , Temperature = 20.64
Bag = 44 , Depth = 1824.4 , Temperature = 19.7606
Bag = 45 , Depth = 1826.52 , Temperature = 19.7606
Bag = 46 , Depth = 1828.71 , Temperature = 20.0537
Bag = 47 , Depth = 1822.39 , Temperature = 20.0537
Bag = 48 , Depth = 1845.13 , Temperature = 20.1514
Bag = 49 , Depth = 1817.82 , Temperature = 18.979
Bag = 50 , Depth = 1838.21 , Temperature = 18.7836
0417195432
Bag = 1 , Depth = 1833.91 , Temperature = 18.3928
Bag = 2 , Depth = 1836.88 , Temperature = 18.5882
Bag = 3 , Depth = 1833.77 , Temperature = 20.8354
Bag = 4 , Depth = 1841.89 , Temperature = 20.9331
Bag = 5 , Depth = 1850.75 , Temperature = 20.5423
Bag = 6 , Depth = 1846.16 , Temperature = 20.8354
Bag = 7 , Depth = 1829.22 , Temperature = 20.4446
Bag = 8 , Depth = 1845.12 , Temperature = 21.0308
Bag = 9 , Depth = 1852.45 , Temperature = 24.3527
Bag = 10 , Depth = 1826.45 , Temperature = 20.64
Bag = 11 , Depth = 1844.02 , Temperature = 20.4446
Bag = 12 , Depth = 1842.02 , Temperature = 20.2491
Bag = 13 , Depth = 1851.05 , Temperature = 20.7377
Bag = 14 , Depth = 1829.09 , Temperature = 20.3468
Bag = 15 , Depth = 1840.92 , Temperature = 20.3468
Bag = 16 , Depth = 1847.02 , Temperature = 20.4446
Bag = 17 , Depth = 1843.11 , Temperature = 20.2491
Bag = 18 , Depth = 1831.82 , Temperature = 21.0308
Bag = 19 , Depth = 1832.72 , Temperature = 21.0308
Bag = 20 , Depth = 1828.42 , Temperature = 21.4216
Bag = 21 , Depth = 1830.53 , Temperature = 21.0308
Bag = 22 , Depth = 1843.05 , Temperature = 20.4446
Bag = 23 , Depth = 1837.14 , Temperature = 20.7377
Bag = 24 , Depth = 1842.02 , Temperature = 21.7147
Bag = 25 , Depth = 1837.66 , Temperature = 20.5423
Bag = 26 , Depth = 1916.67 , Temperature = 20.8354
Bag = 27 , Depth = 1820.92 , Temperature = 21.2262
Bag = 28 , Depth = 1841.5 , Temperature = 21.2262
Bag = 29 , Depth = 1835.66 , Temperature = 20.7572
Bag = 30 , Depth = 1829.68 , Temperature = 20.64
Bag = 31 , Depth = 1815.76 , Temperature = 21.0308
Bag = 32 , Depth = 1820.77 , Temperature = 21.1285
Bag = 33 , Depth = 1831.38 , Temperature = 23.8642
Bag = 34 , Depth = 1839.74 , Temperature = 20.8354
Bag = 35 , Depth = 1830.76 , Temperature = 19.4675
Bag = 36 , Depth = 1826.42 , Temperature = 19.6629
Bag = 37 , Depth = 1826.64 , Temperature = 20.7377
Bag = 38 , Depth = 1822.12 , Temperature = 21.1285
Bag = 39 , Depth = 1824.55 , Temperature = 20.7377
Bag = 40 , Depth = 1830.58 , Temperature = 20.3468
Bag = 41 , Depth = 1833.1 , Temperature = 20.3468
Bag = 42 , Depth = 1836.42 , Temperature = 20.1514
Bag = 43 , Depth = 1836.81 , Temperature = 20.64
Bag = 44 , Depth = 1824.97 , Temperature = 19.7606
Bag = 45 , Depth = 1827.73 , Temperature = 19.7606
Bag = 46 , Depth = 1831.17 , Temperature = 20.0537
Bag = 47 , Depth = 1822.47 , Temperature = 20.0537
Bag = 48 , Depth = 1842.27 , Temperature = 20.1514
Bag = 49 , Depth = 1822.12 , Temperature = 18.979
Bag = 50 , Depth = 1836.84 , Temperature = 18.7836
0417195439
Bag = 1 , Depth = 1833.92 , Temperature = 18.3928
Bag = 2 , Depth = 1836.92 , Temperature = 18.5882
Bag = 3 , Depth = 1835.27 , Temperature = 20.8354
Bag = 4 , Depth = 1842.55 , Temperature = 20.9331
Bag = 5 , Depth = 1847.31 , Temperature = 20.5423
Bag = 6 , Depth = 1844.86 , Temperature = 20.8354
Bag = 7 , Depth = 1825.75 , Temperature = 20.5423
Bag = 8 , Depth = 1843.46 , Temperature = 21.0308
Bag = 9 , Depth = 1850.96 , Temperature = 24.3527
Bag = 10 , Depth = 1826.89 , Temperature = 20.7377
Bag = 11 , Depth = 1844.07 , Temperature = 20.4446
Bag = 12 , Depth = 1847.61 , Temperature = 20.2491
Bag = 13 , Depth = 1850.57 , Temperature = 20.7377
Bag = 14 , Depth = 1830.54 , Temperature = 20.3468
Bag = 15 , Depth = 1841.69 , Temperature = 20.3468
Bag = 16 , Depth = 1849.09 , Temperature = 20.5423
Bag = 17 , Depth = 1848.44 , Temperature = 20.2491
Bag = 18 , Depth = 1833.23 , Temperature = 21.0308
Bag = 19 , Depth = 1833.45 , Temperature = 21.0308
Bag = 20 , Depth = 1825.02 , Temperature = 21.4216
Bag = 21 , Depth = 1830.65 , Temperature = 21.0308
Bag = 22 , Depth = 1843.67 , Temperature = 20.4446
Bag = 23 , Depth = 1843.69 , Temperature = 20.64
Bag = 24 , Depth = 1846.83 , Temperature = 21.7147
Bag = 25 , Depth = 1837.99 , Temperature = 20.5423
Bag = 26 , Depth = 1917.68 , Temperature = 20.8354
Bag = 27 , Depth = 1819.95 , Temperature = 21.2262
Bag = 28 , Depth = 1842.39 , Temperature = 21.2262
Bag = 29 , Depth = 1833.84 , Temperature = 20.7377
Bag = 30 , Depth = 1829.52 , Temperature = 20.64
Bag = 31 , Depth = 1821.38 , Temperature = 20.9331
Bag = 32 , Depth = 1819.8 , Temperature = 21.1285
Bag = 33 , Depth = 1829.76 , Temperature = 23.8642
Bag = 34 , Depth = 1839.09 , Temperature = 20.8354
Bag = 35 , Depth = 1828.42 , Temperature = 19.4675
Bag = 36 , Depth = 1822.18 , Temperature = 19.6629
Bag = 37 , Depth = 1827.51 , Temperature = 20.7377
Bag = 38 , Depth = 1824.5 , Temperature = 21.1285
Bag = 39 , Depth = 1823.38 , Temperature = 20.7377
Bag = 40 , Depth = 1830.66 , Temperature = 20.3468
Bag = 41 , Depth = 1832.98 , Temperature = 20.3468
Bag = 42 , Depth = 1835.79 , Temperature = 20.1514
Bag = 43 , Depth = 1834.22 , Temperature = 20.64
Bag = 44 , Depth = 1819.3 , Temperature = 19.7606
Bag = 45 , Depth = 1828.5 , Temperature = 19.7606
Bag = 46 , Depth = 1831.54 , Temperature = 20.0537
Bag = 47 , Depth = 1821.46 , Temperature = 20.0537
Bag = 48 , Depth = 1843.32 , Temperature = 20.1514
Bag = 49 , Depth = 1819.44 , Temperature = 18.8813
Bag = 50 , Depth = 1837.49 , Temperature = 18.7836
0417195445
Bag = 1 , Depth = 1835.56 , Temperature = 18.3928
Bag = 2 , Depth = 1837.41 , Temperature = 18.5882
Bag = 3 , Depth = 1833.69 , Temperature = 20.8354
Bag = 4 , Depth = 1840.57 , Temperature = 20.9331
Bag = 5 , Depth = 1850.34 , Temperature = 20.5423
Bag = 6 , Depth = 1847.04 , Temperature = 20.8354
Bag = 7 , Depth = 1827.57 , Temperature = 20.5423
Bag = 8 , Depth = 1842.62 , Temperature = 21.0308
Bag = 9 , Depth = 1852.78 , Temperature = 24.3527
Bag = 10 , Depth = 1827.22 , Temperature = 20.7377
Bag = 11 , Depth = 1842.41 , Temperature = 20.5423
Bag = 12 , Depth = 1849.57 , Temperature = 20.3468
Bag = 13 , Depth = 1846.37 , Temperature = 20.7377
Bag = 14 , Depth = 1826.63 , Temperature = 20.2491
Bag = 15 , Depth = 1844.08 , Temperature = 20.3468
Bag = 16 , Depth = 1847.64 , Temperature = 20.5423
Bag = 17 , Depth = 1854.16 , Temperature = 20.2443
Bag = 18 , Depth = 1831.74 , Temperature = 21.0308
Bag = 19 , Depth = 1828.31 , Temperature = 21.0308
Bag = 20 , Depth = 1827.41 , Temperature = 21.4216
Bag = 21 , Depth = 1832.79 , Temperature = 21.0308
Bag = 22 , Depth = 1839.41 , Temperature = 20.4446
Bag = 23 , Depth = 1841.98 , Temperature = 20.64
Bag = 24 , Depth = 1846.67 , Temperature = 21.7147
Bag = 25 , Depth = 1836.53 , Temperature = 20.4446
Bag = 26 , Depth = 1916.59 , Temperature = 20.8354
Bag = 27 , Depth = 1821.48 , Temperature = 21.2262
Bag = 28 , Depth = 1842.01 , Temperature = 21.2262
Bag = 29 , Depth = 1832.95 , Temperature = 20.7377
Bag = 30 , Depth = 1829.13 , Temperature = 20.64
Bag = 31 , Depth = 1814.19 , Temperature = 21.0308
Bag = 32 , Depth = 1825.9 , Temperature = 21.1285
Bag = 33 , Depth = 1834.1 , Temperature = 23.8642
Bag = 34 , Depth = 1840.7 , Temperature = 20.8354
Bag = 35 , Depth = 1830.88 , Temperature = 19.4675
Bag = 36 , Depth = 1826.1 , Temperature = 19.6629
Bag = 37 , Depth = 1826.32 , Temperature = 20.7377
Bag = 38 , Depth = 1819.86 , Temperature = 21.1285
Bag = 39 , Depth = 1818.91 , Temperature = 20.7377
Bag = 40 , Depth = 1827.68 , Temperature = 20.3468
Bag = 41 , Depth = 1833.42 , Temperature = 20.3468
Bag = 42 , Depth = 1836.5 , Temperature = 20.1514
Bag = 43 , Depth = 1837.23 , Temperature = 20.64
Bag = 44 , Depth = 1819.42 , Temperature = 19.7606
Bag = 45 , Depth = 1828.17 , Temperature = 19.7606
Bag = 46 , Depth = 1831.62 , Temperature = 20.0537
Bag = 47 , Depth = 1821.82 , Temperature = 20.0537
Bag = 48 , Depth = 1843.48 , Temperature = 20.1514
Bag = 49 , Depth = 1821.67 , Temperature = 18.979
Bag = 50 , Depth = 1838.34 , Temperature = 18.7836
0417195452
Bag = 1 , Depth = 1828.68 , Temperature = 18.3928
Bag = 2 , Depth = 1837.37 , Temperature = 18.5882
Bag = 3 , Depth = 1835.39 , Temperature = 20.8354
Bag = 4 , Depth = 1841.35 , Temperature = 20.9331
Bag = 5 , Depth = 1846.63 , Temperature = 20.5423
Bag = 6 , Depth = 1844.94 , Temperature = 20.8354
